Zone,Latitude,Longitude,Elevation,Urban Density,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp,Flood?,Flood Risk
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,69.10496775152978,3.4316735317265823,0.729173487549448,7.827499783103276,40.368130889697206,1,1
International City,25.1634,55.4179,6.5,1,45,61.24936614811075,7.983803405183525,0.8224223736682784,10.290748051935406,42.49905707523622,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,41.6802141189127,4.305293384622075,0.14259414408190874,10.6811644222057,25.376323822135724,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,37.08819402306113,8.47139489693785,0.5310853448852428,10.100680340936114,32.40664556355088,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,56.89446990900602,0.38996012574911587,0.03095579091934353,4.655841119362433,19.80074809389582,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,92.18825706160769,6.029428764794615,0.8267073597414875,11.808157958525571,23.65216313456237,1,1
Dubai Marina,25.08,55.14,6.0,2,42,83.3331268823409,8.336499619375855,0.44044135031242404,3.627998992217925,22.780046919512834,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,68.13793602816307,1.652420504426032,0.5829844261646024,11.996565649870968,19.515644749902407,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,85.47649743740433,4.614455118873126,0.7308180287118088,1.7758097683900171,40.5767334570466,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,62.09264971984805,0.3798156328985347,0.745860038627012,6.591869752838088,16.732231556075213,1,1
Mirdif,25.2203,55.4162,8.0,1,48,51.17132348025659,4.914181775285567,0.5224441454054645,6.75254038826807,28.236711409659797,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,61.04190854673329,6.0211698535477955,0.5914067594224881,9.679072107915324,29.29450151334878,1,1
Mirdif,25.2203,55.4162,8.0,1,48,61.38233387585955,5.104324890042323,0.6265925110932102,11.11659128076104,15.573482832892921,0,0
Mirdif,25.2203,55.4162,8.0,1,48,49.51319106901871,2.1070496386720317,0.9574480190380962,0.1063594213616268,44.93462567045935,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,81.83332923674634,1.428502873008386,0.7534279222569691,9.227073385291693,34.75621547010165,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,78.11844548953664,0.2449844826765235,0.3061373408795932,6.589564035326072,33.96269488518727,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,40.16375590192622,7.101100564217067,0.6668544210142678,2.533349653993634,40.902023005710056,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,45.82202984711998,6.404760421758439,0.9789811151748089,7.241917152520544,25.734422523406465,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,74.59635859566335,5.262784603382027,0.46317271675134175,2.815841301310192,24.095821783831383,1,1
Dubai Marina,25.08,55.14,6.0,2,42,33.80324243760327,7.486452341262,0.31758679526111666,0.0016163160538238408,30.333874177116893,0,0
Dubai Marina,25.08,55.14,6.0,2,42,81.863283930645,3.162701497293068,0.10189238806601353,4.322807025605135,23.111798591535766,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,56.4122637774235,9.640784164901081,0.08928952452557293,8.244231198038912,29.81442121370786,0,0
Mirdif,25.2203,55.4162,8.0,1,48,97.62332535900741,7.61037790250783,0.950772707731338,8.430486018417684,23.941566259183297,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,56.958408393175006,8.658201652223552,0.4759677310116559,1.331730295021777,34.032724358597505,0,0
Deira,25.276987,55.296249,4.0,2,55,44.839583828906065,6.573534821701285,0.4722818041629817,10.56188085505782,21.472220375293624,1,1
Deira,25.276987,55.296249,4.0,2,55,33.65390403314802,6.821938806266105,0.4681541413010304,6.950103064496666,17.560240094529746,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,78.16311106852098,2.4188888355414595,0.9110687027673836,10.059184314548459,36.281489012621726,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,91.4352913755547,0.41656818382682426,0.3976475795920361,9.147708384263264,28.647566685227613,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,60.48553378305335,3.3209936539313647,0.34180370549218253,8.868318693455503,21.697901565155888,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,84.82388893090382,7.803761235709804,0.4579957590035715,4.776063515454034,24.087471864995777,1,1
Deira,25.276987,55.296249,4.0,2,55,95.99070233658786,7.851895431484084,0.9913279015642206,6.5337879936031555,43.88305050759618,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,84.69252990231135,5.782983994203606,0.14696270958820967,9.73348523920165,34.078641214911855,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,79.54049451872692,0.6220322616470275,0.14730304427897034,0.09409908926300181,33.92765370687491,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,77.57342329145754,0.7623921797356448,0.274703815047892,9.683585890607922,28.78994611207984,0,0
International City,25.1634,55.4179,6.5,1,45,99.6486958527565,5.272326607539126,0.3918582964090789,7.909365173634319,18.266799419431173,1,1
Mirdif,25.2203,55.4162,8.0,1,48,35.11570934189105,6.223432646172461,0.9811778367622945,2.2812917974047315,38.7778534886515,1,1
Mirdif,25.2203,55.4162,8.0,1,48,51.699995602025254,2.3203982890110595,0.45823465039283384,9.376186087372876,43.80503354186236,0,0
Dubai Marina,25.08,55.14,6.0,2,42,74.40545822101811,2.2207587069332058,0.3216699896595486,10.176505075217808,36.8658432680984,0,0
International City,25.1634,55.4179,6.5,1,45,50.221945723641596,3.9783662550215695,0.9195310246560497,11.919060185075569,16.347338969868474,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,70.39858102268246,3.571211593005028,0.7875490858587793,3.012016599147603,31.92222086500553,1,1
Mirdif,25.2203,55.4162,8.0,1,48,88.78713135018717,7.5177217303909325,0.22869440940036478,11.47584112065033,19.445337846898365,1,1
Mirdif,25.2203,55.4162,8.0,1,48,49.774724618099654,3.530503916003024,0.8940943025332507,11.357478157804866,41.776746824594234,1,1
Dubai Marina,25.08,55.14,6.0,2,42,53.20952893470356,8.550302016199351,0.20707580921085522,0.8538994220811937,17.07022777838449,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,54.68218241502007,8.247878562777867,0.5156594058564534,5.559523839273561,16.362098444060777,0,0
International City,25.1634,55.4179,6.5,1,45,33.82440940006806,9.730781629723328,0.22612533124967193,3.6503846356353704,24.11827536765082,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,89.38977653633674,4.226291970136091,0.30293090564042924,3.9035416082763734,36.378639992955385,1,1
International City,25.1634,55.4179,6.5,1,45,76.27099779731242,0.7845581631712395,0.5444969591038651,8.511849941671315,20.019639120031812,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,83.13036977653516,1.0251596406647445,0.5138544642067677,6.106686667092671,26.078423106466232,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,81.02867431590715,8.616909037873452,0.274071589342191,9.684850846400437,20.85721808869476,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,96.29634669759633,4.962587528823615,0.3805177098698945,1.956424043179092,38.58616956783174,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,60.63629297037424,2.349734049959528,0.7048710100433817,9.80553770418702,31.39290948233542,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,96.67269816814928,2.2672738232996323,0.879341020176528,9.705479814762462,35.314572373730215,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,73.74118697248991,5.717459831437487,0.8328303767882711,10.873044725775127,15.364703144321604,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,60.1378146655033,8.779844969848348,0.6055047666158765,2.965578655936703,25.675642777776343,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,77.00354040670449,6.322821536376399,0.1989921389594368,5.020006369227362,37.52819395089955,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,66.30906960664166,1.7936468201221045,0.9706765454097441,1.3596420567295704,27.10803007084774,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,72.38378684500833,5.167899391281582,0.7401613687614631,7.568405653905421,31.4881880559227,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,78.70582343588114,4.580222116682587,0.09209525323290235,6.640548193520488,34.24895726482063,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,30.141296242376374,1.7408167531142926,0.11706604142416865,5.389016940131361,33.36774452285534,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,58.57061836066887,0.15394891691308477,0.5829260568042631,3.037218470155305,28.50762738428671,1,1
Dubai Marina,25.08,55.14,6.0,2,42,60.350795484283005,0.926254830513672,0.7483843496762314,10.974583966182706,28.020629181262763,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,79.06073451030024,2.040246657385787,0.6539940923398012,9.820434797776048,16.500557304633368,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,72.47122073022055,6.728716685980798,0.08114917853623915,11.417888522121446,40.154755015290746,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,50.4047018646606,7.707425309055517,0.4274956503567592,2.4746088610096786,38.99156291894583,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,91.16060441275576,6.379542626847387,0.8336431341439584,5.993181238402024,31.050765137967986,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,71.31628614056248,4.076328579796558,0.46952554204386265,0.3397352928320134,21.30088048548845,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,85.0565667673593,9.425313075201167,0.746776639533718,8.646786583732874,39.794642705872874,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,47.84175742404176,7.425308328404214,0.07663580647524881,10.471629630562024,39.84350487019029,0,0
International City,25.1634,55.4179,6.5,1,45,35.434854319214686,8.288712762529586,0.34889007504182357,6.259192752136299,38.834569009454725,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,58.776552621630785,7.2192922751567945,0.38480361722110323,5.872517387648043,27.8882577639709,1,1
Deira,25.276987,55.296249,4.0,2,55,35.84880362574828,0.1912896643728701,0.1657481769652207,10.69026641979776,22.24610525105045,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,47.061063776703925,2.676007988617075,0.3356738330390596,8.992685433613907,32.157366115518016,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,52.92865156260927,5.466852550992888,0.5754093872861483,0.2656977056715535,43.353425662680266,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,44.30214683792792,5.078050639587791,0.419271661166022,0.2174884925487568,38.782743407184384,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,82.68468058502853,4.650552483006444,0.874170682157026,2.4412377016330944,18.821592480010178,1,1
Mirdif,25.2203,55.4162,8.0,1,48,35.29898091168512,3.8782608991693124,0.8035376594626034,10.821288342554745,21.104182274927876,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,61.53350000294167,5.133682102249155,0.9892177539577501,2.778581231580586,43.276378190307156,1,1
Deira,25.276987,55.296249,4.0,2,55,54.496145767074786,9.292884022620594,0.37922653718044896,9.97641247466364,40.269765142498024,1,1
Dubai Marina,25.08,55.14,6.0,2,42,86.21014503704859,5.1800806640462485,0.140324518193515,8.053889680556264,33.61421355155912,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,89.68094684568399,5.416464182167599,0.7582672920560591,3.68285415833484,27.449136462002347,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,93.5486959718474,5.070596467387183,0.18792038081532303,0.9236600325704889,35.88468435413776,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,82.37629819323271,2.2504187617087212,0.5287244190984357,9.911012487792366,28.893441415125345,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,43.140568398457646,0.8838494698451871,0.6989488284873856,4.420166565532216,27.97038679210042,0,0
International City,25.1634,55.4179,6.5,1,45,84.86406723120744,4.289849318408905,0.20106515204994513,6.17041248011207,37.0868664758565,1,1
Mirdif,25.2203,55.4162,8.0,1,48,87.86564402224482,9.030937278765382,0.933571083457648,9.616175902485702,35.22776526019497,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,69.63264838575496,3.1277798921035407,0.6543420054927197,2.7842181637057286,15.43144338216255,1,1
Mirdif,25.2203,55.4162,8.0,1,48,59.0370583572263,4.023349552373327,0.3905936075817822,0.8319399646531771,34.149667193754794,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,44.81451289989028,9.956311094988834,0.9811179078679357,7.794107156489368,39.1324217903242,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,41.71499225657467,5.003594462155606,0.6908839765508228,8.365629670701711,34.459168703064464,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,70.58083099680573,4.529110702676108,0.948744395149711,0.7272588925789174,35.56186030338017,1,1
International City,25.1634,55.4179,6.5,1,45,91.71309479145984,5.844997955307902,0.8337919509188273,7.710931323883608,17.356734927711813,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,78.34758398036047,5.967764199616896,0.5015756999179484,11.714243699857004,35.50361332222526,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,78.38482665705783,6.030395550532833,0.6189915646985882,11.289279596274012,38.27734598421918,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,68.63139954948299,7.894094219135857,0.41621805884534935,2.0174175407915502,29.24852895791245,1,1
Mirdif,25.2203,55.4162,8.0,1,48,97.74330256886934,4.397404865079086,0.2783684816626566,9.57951836651024,24.787617541234404,1,1
Dubai Marina,25.08,55.14,6.0,2,42,86.63165482041734,1.4692192358377076,0.34264514652252154,10.375907062297681,19.64775933430328,1,1
Deira,25.276987,55.296249,4.0,2,55,65.38561322729048,1.4407878601319957,0.6239984855289824,3.2836850143292597,29.635029556320376,1,1
Dubai Marina,25.08,55.14,6.0,2,42,54.29436579495765,5.472375204206431,0.9917728809792494,7.970420556861428,20.977378632249422,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,81.91490162852295,4.925690707532976,0.4831808633136685,10.058765052981606,25.84211337201559,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,42.284413916695016,5.6772731793105455,0.5793144666619379,5.8754935446029375,34.34235745730456,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,45.30968602265082,1.828377798688171,0.825710951560667,3.428490811930684,42.81371345593348,1,1
Deira,25.276987,55.296249,4.0,2,55,68.97494376497315,8.451208514960348,0.7959263871435024,2.101477681564239,35.182938432374,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,72.01970223696259,0.5351446291304329,0.3765302877892983,2.784668876413872,22.96110334805926,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,71.29635179612661,0.06435211496795712,0.772516286079404,8.429860099061626,33.457609598472416,0,0
International City,25.1634,55.4179,6.5,1,45,83.40253348880549,0.4545250043579596,0.6466004439486619,2.720894212883335,35.100976134227004,1,1
Dubai Marina,25.08,55.14,6.0,2,42,99.74788055753388,7.960074024272833,0.7537340704280046,2.5860091064106125,25.08021176970326,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,43.98888898973577,0.5552503280915055,0.5684648985079399,7.818188199946709,21.32344348064065,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,87.88009926809272,5.247356376614322,0.7752440518349493,2.8131072001381763,25.35251236539701,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,43.461692722353924,2.956545416124853,0.6196159269449223,7.195530821519057,30.189909280628036,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,54.28201834550699,4.356447904565099,0.7944808178535061,3.337549865839349,19.267657193304462,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,41.54193435955969,2.399893638699575,0.7101326405645373,3.275399936777854,25.24275808812895,1,1
Mirdif,25.2203,55.4162,8.0,1,48,93.30518424957,8.174078473061094,0.7570481146986254,0.6672662601655275,15.20633886658948,1,1
Deira,25.276987,55.296249,4.0,2,55,51.97146535605191,6.910558127392617,0.27163318127436964,2.2873179968933974,20.538973720421076,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,38.18464748677741,6.821531615616349,0.949899668246076,1.645073496945078,37.016493924076244,1,1
Mirdif,25.2203,55.4162,8.0,1,48,76.10629484578368,9.31554914309481,0.8209810172991409,6.799263106865556,34.71091494702322,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,70.38001667928901,4.639816981668874,0.11870909550911146,11.766818724728683,21.440876623900664,1,1
International City,25.1634,55.4179,6.5,1,45,85.26446088968366,7.481608263876856,0.561255678074924,2.954929931647201,27.70643747975689,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,45.278191088561066,9.894317657796316,0.5744367558722058,1.654623232272125,35.66287622434096,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,40.922506793798384,8.34590952595272,0.35833465667167375,10.954709336838905,31.970645164230174,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,59.45328412361481,6.016821640182961,0.937108944919677,3.7416256434692237,22.493164873395592,1,1
Mirdif,25.2203,55.4162,8.0,1,48,72.89570848755574,9.384821582141546,0.6617777324716385,0.9216365797730584,25.639986149552485,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,37.41120227491905,3.5489768348655404,0.4131725172077195,8.109875101248884,34.744794728927204,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,45.43122029717932,8.861817721293452,0.9343041141674903,10.997046534384795,34.062430705857295,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,61.07326826239381,8.935945864501315,0.6580549838612207,0.09670924010543747,43.29524468883855,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,93.11081037009473,2.1520447973319277,0.8843551504557535,6.712865108728284,39.85464401685723,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,86.38010301321853,9.467562446922408,0.400212275849672,9.399575795472572,22.977853518963563,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,95.69708484311913,1.811832790500828,0.6227534032398411,2.6721129494770195,24.216492510638126,1,1
Dubai Marina,25.08,55.14,6.0,2,42,78.32840053377504,3.4054483547989687,0.8049637303992545,0.6286955471383346,19.788747042965017,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,49.44033611455907,0.3593018218597299,0.9269163463311081,2.564377698843941,27.60012222244215,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,47.35113511098966,6.977163075532929,0.36411277501049943,6.794580189031398,15.187724130794107,1,1
Dubai Marina,25.08,55.14,6.0,2,42,41.433565366234006,2.217819781923186,0.31755457986950175,3.112660808918355,17.62773892217839,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,64.47747665000026,4.4210703467972,0.33440117898874866,4.734867783827085,30.898217607906986,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,54.259113187158334,4.077157706652253,0.12556557863725137,2.0555394938600444,39.82069664478436,0,0
Deira,25.276987,55.296249,4.0,2,55,38.54780611470015,1.111371473320124,0.6481050345341234,10.501416534696563,38.715615308150205,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,32.44574724841919,9.897564134093347,0.030021332149071878,5.334339036601916,30.138570738230868,0,0
International City,25.1634,55.4179,6.5,1,45,73.35729785565513,4.1119047586949105,0.427486454090268,3.963416010025013,31.92695450053608,1,1
